Date,score,vote,weighted_votes
2021-01-27 08:00:00,-0.013991461655557792,3.0,0.39310107241425113
2021-01-27 16:00:00,0.0,0.0,0.0
2021-01-28 00:00:00,0.03248785680858828,5.0,0.72608740561894
2021-01-28 08:00:00,0.045618860289835,5.0,0.7178098898508045
2021-01-28 16:00:00,0.0,0.0,0.0
2021-01-29 00:00:00,-0.007426610124269598,3.0,0.4184449339461667
2021-01-29 08:00:00,-0.020413148776692612,1.0,0.09790753915837788
2021-01-29 16:00:00,0.0,0.0,0.0
2021-01-30 00:00:00,0.028951206116915748,3.0,0.39761687198945517
2021-01-30 08:00:00,0.01292026369679658,1.0,0.10415580555209918
2021-01-30 16:00:00,0.0,0.0,0.0
2021-01-31 00:00:00,-0.03263521422739523,0.0,-0.022253687433368523
2021-01-31 08:00:00,-0.03646900863017128,0.0,0.016887469588244507
2021-01-31 16:00:00,0.0,0.0,0.0
2021-02-01 00:00:00,-0.04696480700852848,0.0,0.02736007973789516
2021-02-01 08:00:00,0.0450823683406615,2.0,0.33026413296263085
2021-02-01 16:00:00,0.0,0.0,0.0
2021-02-02 00:00:00,0.0,0.0,0.0
2021-02-02 08:00:00,-0.0061225784745413125,2.0,0.32442959598604826
2021-02-02 16:00:00,0.0,0.0,0.0
2021-02-03 00:00:00,0.0,0.0,0.0
2021-02-03 08:00:00,0.07633181293714578,3.0,0.4365859854598552
2021-02-03 16:00:00,0.0,0.0,0.0
2021-02-04 00:00:00,0.027701503019108682,2.0,0.22317515805465094
2021-02-04 08:00:00,0.038393945542946006,4.0,0.5334810432403978
2021-02-04 16:00:00,0.0,0.0,0.0
2021-02-05 00:00:00,-0.00856827367333048,4.0,0.5423022011959708
2021-02-05 08:00:00,-0.003867629480704385,2.0,0.2790548179844056
2021-02-05 16:00:00,0.0,0.0,0.0
2021-02-06 00:00:00,0.0,0.0,0.0
2021-02-06 08:00:00,0.0,0.0,0.0
2021-02-06 16:00:00,0.0,0.0,0.0
2021-02-07 00:00:00,0.0,0.0,0.0
2021-02-07 08:00:00,0.0,0.0,0.0
2021-02-07 16:00:00,0.0,0.0,0.0
2021-02-08 00:00:00,0.0,0.0,0.0
2021-02-08 08:00:00,0.0,0.0,0.0
2021-02-08 16:00:00,0.0,0.0,0.0
2021-02-09 00:00:00,0.0,0.0,0.0
2021-02-09 08:00:00,0.0,0.0,0.0
2021-02-09 16:00:00,0.0,0.0,0.0
2021-02-10 00:00:00,0.09372808516611399,5.0,0.6784652893070069
2021-02-10 08:00:00,0.04499404261734737,3.0,0.4368270860074639
2021-02-10 16:00:00,0.0,0.0,0.0
2021-02-11 00:00:00,-0.002802970875786742,3.0,0.44140925479341586
2021-02-11 08:00:00,0.024894171064322988,4.0,0.5982122775968095
2021-02-11 16:00:00,0.0,0.0,0.0
2021-02-12 00:00:00,0.012761191383565528,4.0,0.5918746865620751
2021-02-12 08:00:00,0.008575629478349871,3.0,0.40356284006156135
2021-02-12 16:00:00,0.0,0.0,0.0
2021-02-13 00:00:00,0.050491602468785,4.0,0.5599752103189265
2021-02-13 08:00:00,0.04991581298382006,3.0,0.415588919413349
2021-02-13 16:00:00,0.0,0.0,0.0
2021-02-14 00:00:00,0.0,0.0,0.0
2021-02-14 08:00:00,0.060179199798658274,6.0,0.853674061101747
2021-02-14 16:00:00,0.0,0.0,0.0
2021-02-15 00:00:00,0.06216825544199579,5.0,0.7396116707826708
2021-02-15 08:00:00,0.05251018741216773,3.0,0.41297446930561216
2021-02-15 16:00:00,0.0,0.0,0.0
2021-02-16 00:00:00,0.043756458794488605,1.0,0.09589826193427768
2021-02-16 08:00:00,-0.028204986803556358,1.0,0.12729537779514832
2021-02-16 16:00:00,0.0,0.0,0.0
2021-02-17 00:00:00,-0.058794646488975394,2.0,0.237666322652502
2021-02-17 08:00:00,0.04860609988020088,2.0,0.2790548179844056
2021-02-17 16:00:00,0.0,0.0,0.0
2021-02-18 00:00:00,0.05251622121327,2.0,0.31504482369272385
2021-02-18 08:00:00,0.050942085076687085,2.0,0.3141774205578183
2021-02-18 16:00:00,0.0,0.0,0.0
2021-02-19 00:00:00,0.0,0.0,0.0
2021-02-19 08:00:00,0.0,0.0,0.0
2021-02-19 16:00:00,0.0,0.0,0.0
2021-02-20 00:00:00,0.0,0.0,0.0
2021-02-20 08:00:00,0.0,0.0,0.0
2021-02-20 16:00:00,0.0,0.0,0.0
2021-02-21 00:00:00,0.0,0.0,0.0
2021-02-21 08:00:00,0.0,0.0,0.0
2021-02-21 16:00:00,0.0,0.0,0.0
2021-02-22 00:00:00,0.0,0.0,0.0
2021-02-22 08:00:00,-0.07901221592996943,1.0,0.17410123852882567
2021-02-22 16:00:00,0.0,0.0,0.0
2021-02-23 00:00:00,-0.06714886594541439,1.0,0.2111452841608644
