Date,score,vote,weighted_votes,pred
2021-01-05 12:00:00,0.0309563575786701,1.0,0.34365372708317277,0.6873074541663455
2021-01-06 00:00:00,0.0012927010570492857,0.0,0.010577397890370982,0.021154795780741965
2021-01-06 12:00:00,-0.0198815879377922,-1.0,-0.3412021307159787,-0.6824042614319574
2021-01-07 00:00:00,-3.7798586853731214e-17,0.0,0.0,0.0
2021-01-07 12:00:00,-0.04272259241391793,-1.0,-0.3281731364584137,-0.6563462729168273
2021-01-08 00:00:00,-0.043384668619112596,-1.0,-0.3306247328256077,-0.6612494656512155
2021-01-08 12:00:00,-0.023127138101488733,0.0,-0.01302899425756502,-0.02605798851513004
2021-01-09 00:00:00,0.019931234595487117,1.0,0.3306247328256077,0.6612494656512155
2021-01-09 12:00:00,0.02056930112672209,1.0,0.3412021307159787,0.6824042614319574
2021-01-10 00:00:00,0.0,0.0,0.0,0.0
2021-01-10 12:00:00,0.0,0.0,0.0,0.0
2021-01-11 00:00:00,7.336845724887205e-17,0.0,0.0,0.0
2021-01-11 12:00:00,0.008314501329524715,1.0,0.3281731364584137,0.6563462729168273
2021-01-12 00:00:00,0.029351005894128254,2.0,0.6587978692840214,1.3175957385680428
2021-01-12 12:00:00,0.040521363689688894,3.0,1.0,2.0
2021-01-13 00:00:00,0.03167159029203362,2.0,0.6718268635415864,1.3436537270831728
2021-01-13 12:00:00,0.008438545391527084,1.0,0.3412021307159787,0.6824042614319574
2021-01-14 00:00:00,0.040964910442534086,1.0,0.3281731364584137,0.6563462729168273
2021-01-14 12:00:00,0.12267244274225093,2.0,0.6587978692840214,1.3175957385680428
2021-01-15 00:00:00,0.1242654389094402,2.0,0.6718268635415864,1.3436537270831728
2021-01-15 12:00:00,0.043846437239944525,0.0,0.01302899425756502,0.02605798851513004
2021-01-16 00:00:00,-0.041663054785020796,-1.0,-0.3306247328256077,-0.6612494656512155
2021-01-16 12:00:00,-0.029297640279461565,0.0,-0.01302899425756502,-0.02605798851513004
2021-01-17 00:00:00,0.0,0.0,0.0,0.0
2021-01-17 12:00:00,0.0,0.0,0.0,0.0
2021-01-18 00:00:00,0.0,0.0,0.0,0.0
2021-01-18 12:00:00,0.013439246634765216,1.0,0.3306247328256077,0.6612494656512155
2021-01-19 00:00:00,0.030311956209977182,2.0,0.6693752671743923,1.3387505343487847
2021-01-19 12:00:00,0.02344078629022155,1.0,0.3306247328256077,0.6612494656512155
2021-01-20 00:00:00,0.023210613093171923,1.0,0.3412021307159787,0.6824042614319574
2021-01-20 12:00:00,0.026347987055416536,1.0,0.3281731364584137,0.6563462729168273
2021-01-21 00:00:00,0.020860945484362663,1.0,0.3306247328256077,0.6612494656512155
2021-01-21 12:00:00,0.0,0.0,0.0,0.0
2021-01-22 00:00:00,0.0,0.0,0.0,0.0
2021-01-22 12:00:00,-1.9392331784151307e-18,0.0,0.0,0.0
2021-01-23 00:00:00,0.0,0.0,0.0,0.0
2021-01-23 12:00:00,0.04222619515284657,1.0,0.3281731364584137,0.6563462729168273
2021-01-24 00:00:00,0.04334117393452665,1.0,0.3306247328256077,0.6612494656512155
2021-01-24 12:00:00,0.04373164727681527,1.0,0.3412021307159787,0.6824042614319574
2021-01-25 00:00:00,-0.040942484396671225,-1.0,-0.3281731364584137,-0.6563462729168273
2021-01-25 12:00:00,-0.04166305478502084,-1.0,-0.3306247328256077,-0.6612494656512155
2021-01-26 00:00:00,0.0,0.0,0.0,0.0
2021-01-26 12:00:00,-0.042394460818307944,-1.0,-0.3412021307159787,-0.6824042614319574
2021-01-27 00:00:00,-1.9392331784151307e-18,0.0,0.0,0.0
2021-01-27 12:00:00,0.0003629280113109557,0.0,0.0,0.0
2021-01-28 00:00:00,-0.020115354545028153,-1.0,-0.3281731364584137,-0.6563462729168273
2021-01-28 12:00:00,0.02937366184214024,0.0,-0.002451596367194037,-0.004903192734388074
2021-01-29 00:00:00,0.03103353142136502,0.0,-0.010577397890370982,-0.021154795780741965
2021-01-29 12:00:00,0.012599408307776082,0.0,0.01302899425756502,0.02605798851513004
2021-01-30 00:00:00,-0.08361777714743478,-2.0,-0.6587978692840214,-1.3175957385680428
2021-01-30 12:00:00,0.052103783120269746,1.0,0.31759573856804263,0.6351914771360853
2021-01-31 00:00:00,0.0,0.0,0.0,0.0
2021-01-31 12:00:00,0.09822146066836605,2.0,0.6718268635415864,1.3436537270831728
2021-02-01 00:00:00,0.11222390553272073,2.0,0.6693752671743923,1.3387505343487847
2021-02-01 12:00:00,0.03956173229716851,2.0,0.6587978692840214,1.3175957385680428
2021-02-02 00:00:00,0.12223205476275065,3.0,1.0,2.0
2021-02-02 12:00:00,0.13727445121191312,3.0,1.0,2.0
2021-02-03 00:00:00,0.0,0.0,0.0,0.0
2021-02-03 12:00:00,0.12685503008901533,2.0,0.6718268635415864,1.3436537270831728
2021-02-04 00:00:00,0.04292726570605333,1.0,0.3412021307159787,0.6824042614319574
2021-02-04 12:00:00,0.014098798826114612,1.0,0.3281731364584137,0.6563462729168273
2021-02-05 00:00:00,-0.10898954754209901,0.0,0.002451596367194037,0.004903192734388074
2021-02-05 12:00:00,-0.07875361221288214,1.0,0.33875053434878466,0.6775010686975693
2021-02-06 00:00:00,0.0,0.0,0.0,0.0
2021-02-06 12:00:00,0.0,0.0,0.0,0.0
2021-02-07 00:00:00,0.0,0.0,0.0,0.0
2021-02-07 12:00:00,0.0,0.0,0.0,0.0
2021-02-08 00:00:00,0.0,0.0,0.0,0.0
2021-02-08 12:00:00,0.08332610957004169,1.0,0.3306247328256077,0.6612494656512155
2021-02-09 00:00:00,0.08478892163661586,1.0,0.3412021307159787,0.6824042614319574
2021-02-09 12:00:00,9.827149301969813e-17,0.0,0.0,0.0
2021-02-10 00:00:00,9.805143944714918e-17,0.0,0.0,0.0
2021-02-10 12:00:00,9.77416503001609e-17,0.0,0.0,0.0
2021-02-11 00:00:00,1.9296091924180302e-18,0.0,0.0,0.0
2021-02-11 12:00:00,0.022150312909092543,1.0,0.3281731364584137,0.6563462729168273
2021-02-12 00:00:00,0.023690881100495116,1.0,0.3306247328256077,0.6612494656512155
2021-02-12 12:00:00,0.022967479190598692,1.0,0.3412021307159787,0.6824042614319574
2021-02-13 00:00:00,0.0,0.0,0.0,0.0
2021-02-13 12:00:00,0.0007022491372308703,0.0,0.0,0.0
2021-02-14 00:00:00,0.0,0.0,0.0,0.0
2021-02-14 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-15 00:00:00,7.465807137248311e-17,0.0,0.0,0.0
2021-02-15 12:00:00,7.401807630367614e-17,0.0,0.0,0.0
2021-02-16 00:00:00,7.336845724887205e-17,0.0,0.0,0.0
2021-02-16 12:00:00,7.465807137248311e-17,0.0,0.0,0.0
2021-02-17 00:00:00,0.023290527993927796,1.0,0.3281731364584137,0.6563462729168273
2021-02-17 12:00:00,0.011727126141129574,0.0,0.002451596367194037,0.004903192734388074
2021-02-18 00:00:00,-0.02945023005519144,-1.0,-0.31759573856804263,-0.6351914771360853
2021-02-18 12:00:00,-0.04335692946410391,-1.0,-0.34365372708317277,-0.6873074541663455
2021-02-19 00:00:00,-0.07136503553899474,-1.0,-0.33875053434878466,-0.6775010686975693
2021-02-19 12:00:00,0.007315567420170992,1.0,0.33875053434878466,0.6775010686975693
2021-02-20 00:00:00,-0.0014108954309039468,0.0,-0.010577397890370982,-0.021154795780741965
2021-02-20 12:00:00,0.04114540391378243,1.0,0.3412021307159787,0.6824042614319574
2021-02-21 00:00:00,0.0,0.0,0.0,0.0
2021-02-21 12:00:00,-0.00196561329379876,0.0,0.0,0.0
2021-02-22 00:00:00,-0.0014268818630486446,0.0,0.0,0.0
2021-02-22 12:00:00,-0.0026687569677191388,0.0,0.0,0.0
2021-02-23 00:00:00,0.0,0.0,0.0,0.0
2021-02-23 12:00:00,0.0022209519666933166,0.0,0.0,0.0
2021-02-24 00:00:00,0.0,0.0,0.0,0.0
2021-02-24 12:00:00,0.0,0.0,0.0,0.0
2021-02-25 00:00:00,0.0,0.0,0.0,0.0
2021-02-25 12:00:00,0.01602191038793324,1.0,0.3306247328256077,0.6612494656512155
2021-02-26 00:00:00,0.0956828909481262,2.0,0.6693752671743923,1.3387505343487847
2021-02-26 12:00:00,0.11079332943751975,2.0,0.6587978692840214,1.3175957385680428
2021-02-27 00:00:00,0.11280169210828556,2.0,0.6718268635415864,1.3436537270831728
2021-02-27 12:00:00,0.044297986136404364,2.0,0.6693752671743923,1.3387505343487847
2021-02-28 00:00:00,0.0,0.0,0.0,0.0
2021-02-28 12:00:00,0.0,0.0,0.0,0.0
2021-03-01 00:00:00,0.016049039659096587,1.0,0.3306247328256077,0.6612494656512155
2021-03-01 12:00:00,0.030237980229385782,2.0,0.6693752671743923,1.3387505343487847
2021-03-02 00:00:00,0.011924566130739332,1.0,0.3306247328256077,0.6612494656512155
2021-03-02 12:00:00,0.012027025726676611,1.0,0.3412021307159787,0.6824042614319574
2021-03-03 00:00:00,0.0,0.0,0.0,0.0
2021-03-03 12:00:00,-0.08188496879334262,-1.0,-0.3281731364584137,-0.6563462729168273
2021-03-04 00:00:00,-0.08332610957004152,-1.0,-0.3306247328256077,-0.6612494656512155
2021-03-04 12:00:00,-0.07037553310596381,0.0,-0.01302899425756502,-0.02605798851513004
2021-03-05 00:00:00,0.014759122411200459,1.0,0.3306247328256077,0.6612494656512155
2021-03-05 12:00:00,0.014973284541961816,1.0,0.3412021307159787,0.6824042614319574
2021-03-06 00:00:00,0.08188496879334267,1.0,0.3281731364584137,0.6563462729168273
2021-03-06 12:00:00,0.12102716012538949,2.0,0.6587978692840214,1.3175957385680428
2021-03-07 00:00:00,0.0,0.0,0.0,0.0
2021-03-07 12:00:00,0.0,0.0,0.0,0.0
2021-03-08 00:00:00,0.0,0.0,0.0,0.0
2021-03-08 12:00:00,0.12345169097066955,2.0,0.6718268635415864,1.3436537270831728
2021-03-09 00:00:00,0.12202880276430811,2.0,0.6693752671743923,1.3387505343487847
2021-03-09 12:00:00,0.07422121619966664,0.0,0.002451596367194037,0.004903192734388074
2021-03-10 00:00:00,0.07565559706729977,0.0,0.010577397890370982,0.021154795780741965
2021-03-10 12:00:00,-0.009350301992260595,-1.0,-0.3412021307159787,-0.6824042614319574
2021-03-11 00:00:00,0.0,0.0,0.0,0.0
2021-03-11 12:00:00,0.029281964164349902,1.0,0.3281731364584137,0.6563462729168273
2021-03-12 00:00:00,0.0,0.0,0.0,0.0
2021-03-12 12:00:00,0.02950503929650374,1.0,0.3306247328256077,0.6612494656512155
2021-03-13 00:00:00,0.03036715386480367,1.0,0.3412021307159787,0.6824042614319574
2021-03-13 12:00:00,0.0,0.0,0.0,0.0
2021-03-14 00:00:00,0.0,0.0,0.0,0.0
2021-03-14 12:00:00,7.336845724887206e-17,0.0,0.0,0.0
2021-03-15 00:00:00,0.0,0.0,0.0,0.0
2021-03-15 12:00:00,0.08188496879334267,1.0,0.3281731364584137,0.6563462729168273
2021-03-16 00:00:00,0.06871830168054989,0.0,0.002451596367194037,0.004903192734388074
2021-03-16 12:00:00,0.08478892163661589,1.0,0.3412021307159787,0.6824042614319574
2021-03-17 00:00:00,8.505010152807678e-17,0.0,0.0,0.0
2021-03-17 12:00:00,0.01070102772262124,1.0,0.3281731364584137,0.6563462729168273
2021-03-18 00:00:00,0.0,0.0,0.0,0.0
2021-03-18 12:00:00,0.055997280272003847,2.0,0.6587978692840214,1.3175957385680428
2021-03-19 00:00:00,0.05658446031087905,2.0,0.6718268635415864,1.3436537270831728
2021-03-19 12:00:00,0.06716971296287132,2.0,0.6693752671743923,1.3387505343487847
2021-03-20 00:00:00,0.0,0.0,0.0,0.0
2021-03-20 12:00:00,0.020971288199031726,1.0,0.3306247328256077,0.6612494656512155
2021-03-21 00:00:00,0.0,0.0,0.0,0.0
2021-03-21 12:00:00,0.0,0.0,0.0,0.0
2021-03-22 00:00:00,0.038785124987293605,2.0,0.6693752671743923,1.3387505343487847
2021-03-22 12:00:00,0.01656568328955153,1.0,0.3306247328256077,0.6612494656512155
2021-03-23 00:00:00,0.0,0.0,0.0,0.0
2021-03-23 12:00:00,0.0,0.0,0.0,0.0
2021-03-24 00:00:00,0.0,0.0,0.0,0.0
2021-03-24 12:00:00,0.01738510734397119,1.0,0.3412021307159787,0.6824042614319574
2021-03-25 00:00:00,0.0,0.0,0.0,0.0
2021-03-25 12:00:00,0.017437701267735476,1.0,0.3281731364584137,0.6563462729168273
2021-03-26 00:00:00,-0.03402426474092927,-1.0,-0.3281731364584137,-0.6563462729168273
