Date,score,vote,weighted_votes
2020-12-24 00:00:00,0.008585815517647097,0.0,0.01966550838285526
2020-12-24 12:00:00,0.011829399555964211,-1.0,-0.14293309095800977
2020-12-25 00:00:00,0.0,0.0,0.0
2020-12-25 12:00:00,0.050988171111004135,5.0,0.7412231899383306
2020-12-26 00:00:00,0.05807318381557559,3.0,0.4268075976907349
2020-12-26 12:00:00,0.050461273349180435,5.0,0.6933838906996644
2020-12-27 00:00:00,0.0,0.0,0.0
2020-12-27 12:00:00,0.056118935911288345,4.0,0.5737642215530436
2020-12-28 00:00:00,0.0319638152596767,3.0,0.40567738477123294
2020-12-28 12:00:00,0.051922836506420836,4.0,0.5160834090395308
2020-12-29 00:00:00,-0.0018416249502177934,-2.0,-0.27876903834973016
2020-12-29 12:00:00,0.04656993964514677,1.0,0.16011858174624413
2020-12-30 00:00:00,0.0,0.0,0.0
2020-12-30 12:00:00,0.041094462762109256,3.0,0.45935194156242026
2020-12-31 00:00:00,0.06313291700174811,5.0,0.7619503557023605
2020-12-31 12:00:00,0.023200030985549156,5.0,0.7331407162411332
2021-01-01 00:00:00,0.02886891335426545,5.0,0.7084460667255494
2021-01-01 12:00:00,0.02312847412573514,5.0,0.7185317987795617
2021-01-02 00:00:00,-0.004902435528602266,4.0,0.6148466300438234
2021-01-02 12:00:00,0.0028313319171518955,6.0,0.8669734052760386
2021-01-03 00:00:00,-0.000911027730574992,6.0,0.846168438644521
2021-01-03 12:00:00,-0.0017500286770570515,6.0,0.8197604505941716
2021-01-04 00:00:00,-0.0008854988220182826,6.0,0.8430674805509834
2021-01-04 12:00:00,-0.003920798055735024,6.0,0.8443033847965562
2021-01-05 00:00:00,-0.00021544928392617374,6.0,0.883032672824002
2021-01-05 12:00:00,-0.0194814357624332,4.0,0.6102263276533273
2021-01-06 00:00:00,-0.030790616768840796,2.0,0.27608745616266217
2021-01-06 12:00:00,0.005711997316580572,4.0,0.5233878677703163
2021-01-07 00:00:00,0.006611900476325295,5.0,0.6902229044033594
2021-01-07 12:00:00,0.007691443643983286,5.0,0.6997851297520604
2021-01-08 00:00:00,0.005329412807037764,4.0,0.5692889258105008
2021-01-08 12:00:00,0.005230376262261277,4.0,0.5857830548836029
2021-01-09 00:00:00,0.0,0.0,0.0
2021-01-09 12:00:00,0.0,0.0,0.0
2021-01-10 00:00:00,0.0,0.0,0.0
2021-01-10 12:00:00,0.0,0.0,0.0
2021-01-11 00:00:00,0.0,0.0,0.0
2021-01-11 12:00:00,0.0,0.0,0.0
2021-01-12 00:00:00,0.0,0.0,0.0
2021-01-12 12:00:00,0.0,0.0,0.0
2021-01-13 00:00:00,-0.014244902245192835,2.0,0.3192241832074363
2021-01-13 12:00:00,-0.005766461114180849,4.0,0.6015179952198566
2021-01-14 00:00:00,-0.005831993798862166,4.0,0.5732487637770456
2021-01-14 12:00:00,0.009525535361726551,5.0,0.6949791129454416
2021-01-15 00:00:00,0.004010282963160552,4.0,0.5660316099623651
2021-01-15 12:00:00,0.02026237987221792,6.0,0.85748368109174
2021-01-16 00:00:00,-0.00901968683023949,5.0,0.7474956828036233
2021-01-16 12:00:00,-0.03606254089021109,1.0,0.1427778706887633
2021-01-17 00:00:00,0.06676478352806639,4.0,0.5772016902996289
2021-01-17 12:00:00,0.05894064109234604,2.0,0.3093987510012847
2021-01-18 00:00:00,0.0664306988649102,2.0,0.2833577267361482
2021-01-18 12:00:00,0.06205402188266708,1.0,0.14376047327201885
2021-01-19 00:00:00,0.05664856865250832,1.0,0.11521786036738656
2021-01-19 12:00:00,0.06721547878035475,4.0,0.5838876233338418
2021-01-20 00:00:00,0.0689049278123944,2.0,0.26185810752337974
2021-01-20 12:00:00,0.04237768362110231,2.0,0.2958981266554729
2021-01-21 00:00:00,0.05046855498642607,5.0,0.7396620116990638
2021-01-21 12:00:00,0.011205349601684574,3.0,0.46500114984466157
2021-01-22 00:00:00,0.019663156470443127,5.0,0.7477470595494826
2021-01-22 12:00:00,0.01124093495842491,6.0,0.846631917147065
2021-01-23 00:00:00,0.04694618925472698,5.0,0.6972495123061425
2021-01-23 12:00:00,0.04271427372205123,5.0,0.7424528167766172
2021-01-24 00:00:00,0.04374482413223371,4.0,0.5894991618892973
2021-01-24 12:00:00,-0.036639616249013844,2.0,0.23964113151828226
2021-01-25 00:00:00,-0.032341011019069124,3.0,0.39405184515724023
